Open in Excel for Better user experience.,,,,,,,,,,,,,,,,,,,
Optimal Strategy Training,,,,,,,Random Strategy Training,,,,,,,Menace to Menace Strategy Training,,,,,
Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result,,Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result,,Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result
Fri Apr 22 00:34:30 EDT 2022,7677,0,49,7627, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7676,6976,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7676,15093,214,12366, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7678,0,49,7628, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7677,6977,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7677,15093,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7679,0,49,7629, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7678,6978,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7678,15094,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7680,0,49,7630, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7679,6979,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7679,15095,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7681,0,49,7631, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7680,6980,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7680,15096,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7682,0,49,7632, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7681,6981,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7681,15097,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7683,0,49,7633, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7682,6982,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7682,15098,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7684,0,49,7634, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7683,6983,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7683,15099,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7685,0,49,7635, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7684,6984,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7684,15100,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7686,0,49,7636, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7685,6985,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7685,15101,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7687,0,49,7637, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7686,6986,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7686,15102,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7688,0,49,7638, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7687,6987,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7687,15103,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7689,0,49,7639, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7688,6988,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7688,15104,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7690,0,49,7640, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7689,6989,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7689,15105,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7691,0,49,7641, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7690,6990,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7690,15106,214,12367, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7692,0,49,7642, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7691,6991,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7691,15107,214,12367, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7693,0,49,7643, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7692,6992,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7692,15107,214,12368, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7694,0,49,7644, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7693,6993,176,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7693,15108,214,12368, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7695,0,49,7645, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7694,6994,176,10522, HumanWins,,Fri Apr 22 00:34:39 EDT 2022,7694,15109,214,12368, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7696,0,49,7646, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7695,6994,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7695,15110,214,12368, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7697,0,49,7647, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7696,6995,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7696,15111,214,12368, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7698,0,49,7648, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7697,6996,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7697,15112,214,12368, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7699,0,49,7649, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7698,6997,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7698,15113,214,12368, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7700,0,49,7650, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7699,6998,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7699,15114,214,12368, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7701,0,49,7651, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7700,6999,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7700,15115,214,12368, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7702,0,49,7652, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7701,7000,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7701,15115,214,12369, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7703,0,49,7653, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7702,7001,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7702,15116,214,12369, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7704,0,49,7654, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7703,7002,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7703,15116,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7705,0,49,7655, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7704,7003,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7704,15117,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7706,0,49,7656, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7705,7004,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7705,15118,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7707,0,49,7657, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7706,7005,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7706,15119,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7708,0,49,7658, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7707,7006,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7707,15120,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7709,0,49,7659, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7708,7007,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7708,15121,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7710,0,49,7660, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7709,7008,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7709,15122,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7711,0,49,7661, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7710,7009,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7710,15123,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7712,0,49,7662, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7711,7010,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7711,15124,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7713,0,49,7663, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7712,7011,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7712,15125,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7714,0,49,7664, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7713,7012,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7713,15126,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7715,0,49,7665, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7714,7013,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7714,15127,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7716,0,49,7666, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7715,7014,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7715,15128,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7717,0,49,7667, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7716,7015,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7716,15129,214,12370, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7718,0,49,7668, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7717,7016,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7717,15130,214,12370, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7719,0,49,7669, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7718,7017,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7718,15130,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7720,0,49,7670, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7719,7018,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7719,15131,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7721,0,49,7671, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7720,7019,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7720,15132,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7722,0,49,7672, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7721,7020,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7721,15133,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7723,0,49,7673, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7722,7021,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7722,15134,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7724,0,49,7674, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7723,7022,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7723,15135,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7725,0,49,7675, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7724,7023,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7724,15136,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7726,0,49,7676, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7725,7024,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7725,15137,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7727,0,49,7677, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7726,7025,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7726,15138,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7728,0,49,7678, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7727,7026,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7727,15139,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7729,0,49,7679, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7728,7027,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7728,15140,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7730,0,49,7680, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7729,7028,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7729,15141,214,12371, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7731,0,49,7681, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7730,7029,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7730,15142,214,12371, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7732,0,49,7682, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7731,7030,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7731,15142,214,12372, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7733,0,49,7683, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7732,7031,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7732,15143,214,12372, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7734,0,49,7684, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7733,7032,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7733,15144,214,12372, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7735,0,49,7685, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7734,7033,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7734,15145,214,12372, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7736,0,49,7686, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7735,7034,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7735,15146,214,12372, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7737,0,49,7687, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7736,7035,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7736,15147,214,12372, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7738,0,49,7688, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7737,7036,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7737,15148,214,12372, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7739,0,49,7689, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7738,7037,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7738,15149,214,12372, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7740,0,49,7690, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7739,7038,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7739,15150,214,12372, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7741,0,49,7691, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7740,7039,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7740,15151,214,12372, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7742,0,49,7692, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7741,7040,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7741,15151,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7743,0,49,7693, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7742,7041,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7742,15152,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7744,0,49,7694, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7743,7042,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7743,15153,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7745,0,49,7695, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7744,7043,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7744,15154,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7746,0,49,7696, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7745,7044,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7745,15155,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7747,0,49,7697, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7746,7045,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7746,15156,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7748,0,49,7698, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7747,7046,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7747,15157,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7749,0,49,7699, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7748,7047,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7748,15158,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7750,0,49,7700, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7749,7048,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7749,15159,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7751,0,49,7701, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7750,7049,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7750,15160,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7752,0,49,7702, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7751,7050,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7751,15161,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7753,0,49,7703, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7752,7051,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7752,15162,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7754,0,49,7704, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7753,7052,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7753,15163,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7755,0,49,7705, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7754,7053,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7754,15164,214,12373, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7756,0,49,7706, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7755,7054,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7755,15165,214,12373, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7757,0,49,7707, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7756,7055,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7756,15165,214,12374, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7758,0,49,7708, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7757,7056,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7757,15166,214,12374, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7759,0,49,7709, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7758,7057,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7758,15167,214,12374, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7760,0,49,7710, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7759,7058,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7759,15167,214,12375, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7761,0,49,7711, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7760,7059,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7760,15168,214,12375, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7762,0,49,7712, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7761,7060,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7761,15169,214,12375, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7763,0,49,7713, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7762,7061,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7762,15170,214,12375, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7764,0,49,7714, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7763,7062,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7763,15170,214,12376, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7765,0,49,7715, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7764,7063,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7764,15171,214,12376, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7766,0,49,7716, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7765,7064,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7765,15172,214,12376, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7767,0,49,7717, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7766,7065,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7766,15173,214,12376, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7768,0,49,7718, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7767,7066,177,10522, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7767,15174,214,12376, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7769,0,49,7719, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7768,7067,177,10522, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,7768,15174,214,12377, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7770,0,49,7720, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7769,7067,177,10523, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7769,15175,214,12377, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7771,0,49,7721, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7770,7068,177,10523, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7770,15176,214,12377, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7772,0,49,7722, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7771,7069,177,10523, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7771,15176,214,12378, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7773,0,49,7723, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7772,7070,177,10523, HumanWins,,Fri Apr 22 00:34:39 EDT 2022,7772,15177,214,12378, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7774,0,49,7724, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7773,7070,178,10523, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7773,15178,214,12378, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7775,0,49,7725, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7774,7071,178,10523, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7774,15179,214,12378, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7776,0,49,7726, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7775,7072,178,10523, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7775,15179,214,12379, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7777,0,49,7727, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7776,7073,178,10523, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7776,15180,214,12379, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7778,0,49,7728, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7777,7074,178,10523, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7777,15180,214,12380, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7779,0,49,7729, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7778,7075,178,10523, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7778,15181,214,12380, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7780,0,49,7730, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7779,7076,178,10523, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,7779,15181,214,12381, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7781,0,49,7731, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7780,7076,178,10524, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7780,15181,214,12382, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7782,0,49,7732, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7781,7077,178,10524, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7781,15182,214,12382, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7783,0,49,7733, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7782,7078,178,10524, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7782,15183,214,12382, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7784,0,49,7734, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7783,7079,178,10524, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7783,15184,214,12382, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7785,0,49,7735, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7784,7080,178,10524, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7784,15185,214,12382, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7786,0,49,7736, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7785,7081,178,10524, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7785,15186,214,12382, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7787,0,49,7737, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7786,7082,178,10524, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7786,15186,214,12383, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7788,0,49,7738, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7787,7083,178,10524, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,7787,15187,214,12383, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,7789,0,49,7739, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7788,7083,178,10525, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7788,15188,214,12383, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,7790,0,49,7740, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,7789,7084,178,10525, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,7789,15188,214,12384, MenaceWins
